,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
20,FF,2023-10-01,91.7,-1.48,5.87,"Jones, Nolan",666134,641927,,ball,,,,,12,Nolan Jones called out on strikes.,R,L,R,COL,MIN,B,,,1,2,2023,-0.75,1.09,0.11,4.0,,,,2,1,Bot,,,,,680777,,,5.730030059624053,-133.69553388102443,-1.3509117951871636,-10.0821756061394,23.241337391012863,-18.85594179643159,3.82,1.78,,,,93.8,2360.0,7.0,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.52,,,,,,,,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,214.0,0.0,0.016
21,CH,2023-10-01,85.0,-1.52,5.98,"Jones, Nolan",666134,641927,,ball,,,,,13,Nolan Jones called out on strikes.,R,L,R,COL,MIN,B,,,0,2,2023,-1.16,0.39,-1.12,2.83,,,,2,1,Bot,,,,,680777,,,3.285826738411326,-123.95030532390878,-2.023760821422851,-12.64074744354736,19.07566352983922,-27.935449371653213,3.82,1.85,,,,86.9,2147.0,6.9,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.6,,,,,,,,6,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,246.0,0.0,0.009
22,FF,2023-10-01,91.5,-1.52,5.86,"Jones, Nolan",666134,641927,,foul,,,,,5,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,,,0,1,2023,-0.71,1.21,-0.27,3.07,,,,2,1,Bot,,,,,680777,,,4.763455170936413,-133.28776490269323,-3.9502501651285353,-9.442803160946324,22.83032920928074,-17.029973461512757,3.83,1.82,138.0,81.6,10.0,93.5,2430.0,7.0,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.55,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,213.0,0.0,-0.023
23,FF,2023-10-01,91.7,-1.61,5.82,"Jones, Nolan",666134,641927,,foul,,,,,5,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,,,0,0,2023,-0.69,1.19,0.1,3.09,,,,2,1,Bot,,,,,680777,,,5.9113476675113565,-133.62765538764262,-3.774935302062914,-9.422059216477756,23.38881289803988,-17.177014621544657,3.83,1.82,156.0,80.7,13.0,93.8,2248.0,7.1,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.44,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,219.0,0.0,-0.017
24,SI,2023-09-30,87.2,1.05,6.13,"Jones, Nolan",666134,572971,single,hit_into_play,,,,,9,Nolan Jones singles on a ground ball to right fielder Matt Wallner.,R,L,L,COL,MIN,X,9.0,ground_ball,2,0,2023,1.06,0.28,0.39,2.01,,,,0,9,Bot,171.02,134.52,,,543877,,,-3.708837134781757,-127.0083127503518,-4.4169236172424045,12.205855204127593,21.986607977464708,-28.513286434169693,3.81,1.82,12.0,106.3,-9.0,87.2,1970.0,5.9,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.63,0.326,0.293,0.9,1.0,1.0,0.0,2.0,84,3,Sinker,6,14,6,14,14,6,6,14,Infield shade,Standard,134.0,0.0,0.287
25,SI,2023-09-30,86.2,1.02,6.18,"Jones, Nolan",666134,572971,,ball,,,,,8,Nolan Jones singles on a ground ball to right fielder Matt Wallner.,R,L,L,COL,MIN,B,,,1,0,2023,0.99,0.33,0.22,1.74,,,,0,9,Bot,,,,,543877,,,-3.902356133606696,-125.64743573901583,-5.093236377613819,11.31297906607479,21.578783754720384,-27.925793332186625,3.74,1.81,,,,86.5,1886.0,6.0,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.47,,,,,,,,84,2,Sinker,6,14,6,14,14,6,6,14,Infield shade,Standard,136.0,0.0,0.064
26,FC,2023-09-30,83.9,1.1,6.1,"Jones, Nolan",666134,572971,,ball,,,,,13,Nolan Jones singles on a ground ball to right fielder Matt Wallner.,R,L,L,COL,MIN,B,,,0,0,2023,-0.07,0.72,-2.32,0.68,,,,0,9,Bot,,,,,543877,,,-7.754709938269448,-122.06130900826771,-7.707567151954672,0.421701920310943,17.857289574021554,-23.792641610127824,3.81,1.82,,,,84.6,2133.0,6.2,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.29,,,,,,,,84,1,Cutter,6,14,6,14,14,6,6,14,Strategic,Standard,139.0,0.0,0.036
27,CU,2023-09-30,80.0,-2.69,6.37,"Jones, Nolan",666134,663978,strikeout,called_strike,,,,,5,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,2.0,,2,2,2023,0.17,-0.99,-0.18,3.02,,,,0,4,Bot,,,,,543877,,,5.230304055513669,-116.47968769453394,1.1295714177601324,0.6003573289696288,20.695580371413037,-41.60871084101864,3.85,1.85,,,,80.3,2176.0,6.4,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,54.15,,,0.0,1.0,0.0,0.0,,33,5,Curveball,0,6,0,6,6,0,0,6,Infield shade,Standard,21.0,-0.009,-0.214
28,FF,2023-09-30,94.8,-2.39,6.24,"Jones, Nolan",666134,663978,,foul,,,,,3,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,,,2,1,2023,-0.78,1.14,0.68,3.27,,,,0,4,Bot,,,,,543877,,,9.872200447085898,-137.8795785052314,-4.791257630904161,-11.925966203198918,25.02083910493086,-16.62830293665585,3.81,1.82,157.0,55.2,39.0,96.4,2301.0,6.8,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.67,,,,,,,,33,4,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,214.0,0.0,-0.067
29,FF,2023-09-30,94.5,-2.41,6.21,"Jones, Nolan",666134,663978,,called_strike,,,,,5,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,,,2,0,2023,-0.76,1.16,0.22,3.03,,,,0,4,Bot,,,,,543877,,,8.638445887562089,-137.42084748998738,-5.353056001638599,-11.304607075329264,24.59644308622725,-16.396350929352543,3.81,1.82,,,,96.2,2263.0,6.9,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.6,,,,,,,,33,3,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,211.0,0.0,-0.058
30,FF,2023-09-30,94.4,-2.46,6.22,"Jones, Nolan",666134,663978,,ball,,,,,1,Nolan Jones called out on strikes.,R,L,R,COL,MIN,B,,,1,0,2023,-0.61,1.18,-0.7,3.93,,,,0,4,Bot,,,,,543877,,,6.008059308145691,-137.5201950921561,-3.0378098018987334,-8.874356674219495,24.55798943315728,-16.59862736137343,3.87,1.87,,,,96.4,2279.0,6.9,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.57,,,,,,,,33,2,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,213.0,0.0,0.064
31,FF,2023-09-30,94.8,-2.46,6.26,"Jones, Nolan",666134,663978,,ball,,,,,12,Nolan Jones called out on strikes.,R,L,R,COL,MIN,B,,,0,0,2023,-0.85,1.18,1.26,3.54,,,,0,4,Bot,,,,,543877,,,11.72134298952621,-137.69576642202875,-4.167567254954138,-13.127329806117311,25.890058286120475,-16.38097671720257,3.86,1.82,,,,96.2,2291.0,6.9,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.63,,,,,,,,33,1,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,213.0,0.0,0.036
32,SL,2023-09-30,78.0,1.23,6.0,"Jones, Nolan",666134,572971,single,hit_into_play,,,,,7,Nolan Jones singles on a line drive to right fielder Matt Wallner.   Brendan Rodgers to 3rd.,R,L,L,COL,MIN,X,9.0,line_drive,1,2,2023,-0.51,0.3,-0.58,2.06,,663898.0,,2,7,Bot,182.45,109.22,,,543877,,,-2.946869401926288,-113.6007055590756,-2.201452859111691,-3.940117036013709,18.918046232973325,-29.37303854764945,3.81,1.82,174.0,96.5,10.0,77.6,2450.0,5.8,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.74,0.74,0.68,0.9,1.0,1.0,0.0,4.0,68,5,Slider,4,14,4,14,14,4,4,14,Standard,Standard,317.0,0.0,0.848
