,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
20,CH,2023-10-01,83.3,-1.59,5.88,"Rodgers, Brendan",663898,641927,,ball,,,,,14,Brendan Rodgers strikes out swinging.,R,R,R,COL,MIN,B,,,0,1,2023,-0.99,0.16,1.13,0.9,,,,1,1,Bot,,,,,680777,,,8.29317426750571,-121.26957956179275,-5.582843435977168,-11.077004957297572,15.61181323593846,-29.884690065039173,3.33,1.57,,,,85.6,2102.0,7.0,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.52,,,,,,,,5,2,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic,251.0,0.0,0.019
21,FF,2023-10-01,91.4,-1.53,5.9,"Rodgers, Brendan",663898,641927,,called_strike,,,,,5,Brendan Rodgers strikes out swinging.,R,R,R,COL,MIN,S,,,0,0,2023,-0.39,0.97,-0.11,2.48,,,,1,1,Bot,,,,,680777,,,4.47472463716256,-133.28470944842562,-5.074796610617424,-5.445086756136548,21.10874264563089,-19.678382926089025,3.45,1.57,,,,93.9,2182.0,7.1,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.44,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,216.0,0.0,-0.026
22,SI,2023-09-30,87.5,0.96,6.1,"Rodgers, Brendan",663898,572971,field_out,hit_into_play,,,,,6,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,X,1.0,ground_ball,3,2,2023,0.9,0.13,0.77,2.18,676701.0,686668.0,,2,8,Bot,123.07,172.06,,,543877,,,-2.287739459737046,-127.5891170982357,-3.709177509844332,10.321454550320308,21.60891072637072,-30.23589545013104,3.33,1.56,11.0,76.2,-10.0,88.1,1870.0,6.2,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.34,0.077,0.078,0.0,1.0,0.0,0.0,2.0,80,7,Sinker,6,14,6,14,14,6,6,14,Standard,Standard,132.0,-0.002,-0.517
23,CH,2023-09-30,81.1,0.88,6.14,"Rodgers, Brendan",663898,572971,,foul,,,,,9,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,S,,,3,2,2023,0.82,0.18,0.81,1.91,676701.0,686668.0,,2,8,Bot,,,,,543877,,,-1.7089680327520704,-118.23459068651368,-3.260407529355556,8.006706272038388,19.29950273823808,-30.16083747159891,3.33,1.56,8.0,61.1,-14.0,81.3,1623.0,6.0,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.48,,,,,,,,80,6,Changeup,6,14,6,14,14,6,6,14,Standard,Standard,126.0,0.0,0.0
24,CH,2023-09-30,80.9,1.06,6.01,"Rodgers, Brendan",663898,572971,,ball,,,,,13,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,B,,,2,2,2023,1.02,0.19,-1.17,-0.3,656248.0,676701.0,686668.0,2,8,Bot,,,,,543877,,,-6.862569286163332,-117.5337525563094,-7.844435678587678,10.68627513253017,18.935655415307775,-29.265267559981503,3.37,1.59,,,,81.0,1796.0,6.1,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.41,,,,,,,,80,5,Changeup,5,14,5,14,14,6,6,14,Standard,Standard,114.0,0.001,0.169
25,FC,2023-09-30,84.9,1.21,6.07,"Rodgers, Brendan",663898,572971,,ball,,,,,14,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,B,,,1,2,2023,0.0,0.4,1.53,1.8,656248.0,676701.0,686668.0,2,8,Bot,,,,,543877,,,0.7550032264478247,-123.75934550478053,-4.548000373311834,-0.1599367615534578,21.24955361804849,-27.41294963978912,3.41,1.56,,,,84.7,2337.0,5.7,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.76,,,,,,,,80,4,Cutter,5,14,5,14,14,5,5,14,Standard,Standard,155.0,0.0,0.149
26,CH,2023-09-30,81.4,1.02,6.06,"Rodgers, Brendan",663898,572971,,blocked_ball,,,,,14,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,B,,,0,2,2023,0.95,0.23,0.28,-0.29,656248.0,676701.0,686668.0,2,8,Bot,,,,,543877,,,-3.4651457388508726,-118.42322430361084,-8.170821074432364,9.600163383991005,18.41945393930481,-28.874278114970732,3.39,1.56,,,,81.6,1753.0,6.0,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.46,,,,,,,,80,3,Changeup,5,14,5,14,14,5,5,14,Standard,Standard,119.0,0.0,0.033
27,FC,2023-09-30,85.2,1.07,6.13,"Rodgers, Brendan",663898,572971,,foul,,,,,11,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,S,,,0,1,2023,-0.19,0.47,-1.12,2.69,656248.0,676701.0,686668.0,2,8,Bot,,,,,543877,,,-4.7321747708118185,-124.24566646103656,-2.864613249149596,-1.2509844537571444,19.4791858493244,-26.909104538047597,3.33,1.56,5.0,86.9,-32.0,85.4,2308.0,5.8,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.67,,,,,,,,80,2,Cutter,5,14,5,14,14,5,5,14,Standard,Standard,166.0,0.0,-0.166
28,SI,2023-09-30,88.0,1.09,6.1,"Rodgers, Brendan",663898,572971,,called_strike,,,,,8,"Brendan Rodgers grounds out, pitcher Dallas Keuchel to first baseman Jordan Luplow.",R,R,L,COL,MIN,S,,,0,0,2023,0.74,0.82,0.03,1.63,656248.0,676701.0,686668.0,2,8,Bot,,,,,543877,,,-4.069549179452073,-128.20032957155016,-6.51300001142683,8.989596444860707,22.44027018603297,-22.055163236321736,3.45,1.66,,,,88.1,1972.0,5.9,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.57,,,,,,,,80,1,Sinker,5,14,5,14,14,5,5,14,Standard,Standard,135.0,0.0,-0.136
29,CU,2023-09-30,79.3,-2.75,6.21,"Rodgers, Brendan",663898,663978,field_out,hit_into_play,,,,,5,"Brendan Rodgers grounds out, shortstop Willi Castro to first baseman Alex Kirilloff.",R,R,R,COL,MIN,X,6.0,ground_ball,0,0,2023,0.32,-0.81,-0.1,2.77,686668.0,,,2,3,Bot,116.42,146.37,,,543877,,,5.212752206878333,-115.44515223110142,0.6944637341305311,1.9704381660698365,19.39928107804765,-39.78711383951251,3.33,1.56,19.0,100.9,-7.0,80.0,2156.0,6.5,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,54.0,0.277,0.249,0.0,1.0,0.0,0.0,2.0,28,1,Curveball,0,6,0,6,6,0,0,6,Standard,Standard,33.0,-0.013,-0.354
