,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
316,SI,2023-08-26,95.9,-1.78,5.69,"Stallings, Jacob",607732,663623,,foul,,,,,5,Jacob Stallings doubles (8) on a line drive to left fielder Jake Alu.,R,R,R,MIA,WSH,S,,,2,2,2023,-1.53,0.58,-0.01,2.56,,,,0,3,Bot,,,,,656180,,,8.219324924381564,-139.3605440931963,-4.022424303003758,-21.818578177022733,30.99105230212488,-23.894166763352796,3.25,1.49,4.0,76.9,-33.0,97.0,2277.0,7.0,716844,663623,656180,642086,545121,666198,682928,666906,669743,657041,53.54,,,,,,,,18,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.0,0.0
317,FF,2023-08-26,96.7,-1.65,5.91,"Stallings, Jacob",607732,663623,,ball,,,,,12,Jacob Stallings doubles (8) on a line drive to left fielder Jake Alu.,R,R,R,MIA,WSH,B,,,1,2,2023,-0.89,1.29,0.48,3.72,,,,0,3,Bot,,,,,656180,,,7.78367484725424,-140.57149185717526,-3.2479084678019814,-13.546295934470676,32.68351557766519,-14.495572477612312,3.24,1.5,,,,97.7,2364.0,7.0,716844,663623,656180,642086,545121,666198,682928,666906,669743,657041,53.54,,,,,,,,18,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,225.0,0.0,0.041
318,FF,2023-08-26,95.9,-1.79,5.94,"Stallings, Jacob",607732,663623,,foul,,,,,2,Jacob Stallings doubles (8) on a line drive to left fielder Jake Alu.,R,R,R,MIA,WSH,S,,,1,2,2023,-0.96,1.37,-0.06,3.08,,,,0,3,Bot,,,,,656180,,,6.812818846785309,-139.3828817998989,-5.090618781556271,-14.048800850637406,31.626275424368917,-13.385894862442235,3.25,1.49,143.0,63.8,60.0,96.9,2310.0,6.9,716844,663623,656180,642086,545121,666198,682928,666906,669743,657041,53.57,,,,,,,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224.0,0.0,0.0
319,FF,2023-08-26,96.0,-1.9,5.92,"Stallings, Jacob",607732,663623,,foul,,,,,11,Jacob Stallings doubles (8) on a line drive to left fielder Jake Alu.,R,R,R,MIA,WSH,S,,,1,1,2023,-0.88,1.29,-0.38,3.5,,,,0,3,Bot,,,,,656180,,,6.090871078602213,-139.64143949465284,-3.76468789728329,-12.939352782990072,32.49761174323015,-14.651745656286742,3.25,1.49,198.0,71.5,56.0,96.9,2372.0,6.9,716844,663623,656180,642086,545121,666198,682928,666906,669743,657041,53.61,,,,,,,,18,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,225.0,0.0,-0.055
320,FF,2023-08-26,95.7,-1.85,5.83,"Stallings, Jacob",607732,663623,,called_strike,,,,,5,Jacob Stallings doubles (8) on a line drive to left fielder Jake Alu.,R,R,R,MIA,WSH,S,,,1,0,2023,-1.07,1.13,0.07,2.8,,,,0,3,Bot,,,,,656180,,,7.569829146417884,-139.10721264341012,-4.9619930284161455,-15.576340686816843,31.129487380071925,-16.573083380919705,3.33,1.64,,,,96.9,2411.0,7.0,716844,663623,656180,642086,545121,666198,682928,666906,669743,657041,53.49,,,,,,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.0,-0.046
321,FF,2023-08-26,95.1,-1.85,5.96,"Stallings, Jacob",607732,663623,,ball,,,,,12,Jacob Stallings doubles (8) on a line drive to left fielder Jake Alu.,R,R,R,MIA,WSH,B,,,0,0,2023,-0.84,1.29,0.23,3.87,,,,0,3,Bot,,,,,656180,,,7.411377827988375,-138.29077987535865,-2.742254877113125,-12.47191402485955,31.30022676778229,-15.222653290178402,3.3,1.64,,,,96.0,2384.0,6.9,716844,663623,656180,642086,545121,666198,682928,666906,669743,657041,53.63,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.0,0.036
322,CH,2023-08-26,86.7,3.08,5.77,"Stallings, Jacob",607732,678606,strikeout,swinging_strike,,,,,5,Jacob Stallings strikes out swinging.,R,R,L,MIA,WSH,S,2.0,,2,2,2023,1.53,0.7,-0.1,2.2,,,,2,7,Bot,,,,,656180,,,-10.611319175244766,-125.7689906197024,-3.648218571650705,18.43006994416342,27.663975318224555,-24.13460528321973,3.25,1.49,,,,85.5,2013.0,5.9,716844,678606,656180,642086,545121,666198,682928,666906,669743,657041,54.59,,,0.0,1.0,0.0,0.0,,52,6,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,103.0,-0.02,-0.09
323,CH,2023-08-26,87.0,3.03,5.75,"Stallings, Jacob",607732,678606,,foul,,,,,14,Jacob Stallings strikes out swinging.,R,R,L,MIA,WSH,S,,,2,2,2023,1.25,0.55,0.22,1.22,,,,2,7,Bot,,,,,656180,,,-9.286011407032952,-126.23963959417058,-5.765510416989159,15.260520018202884,26.04206422761325,-25.230974301851845,3.25,1.49,1.0,37.9,-45.0,86.8,1943.0,6.4,716844,678606,656180,642086,545121,666198,682928,666906,669743,657041,54.12,,,,,,,,52,5,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,103.0,0.0,0.0
324,CH,2023-08-26,87.4,3.06,5.74,"Stallings, Jacob",607732,678606,,ball,,,,,14,Jacob Stallings strikes out swinging.,R,R,L,MIA,WSH,B,,,1,2,2023,1.44,0.37,0.37,1.18,,,,2,7,Bot,,,,,656180,,,-9.441885174673136,-126.8770245930678,-5.589063922667119,17.44444979705196,25.98871014809361,-27.201758765061232,3.28,1.58,,,,87.4,1902.0,6.4,716844,678606,656180,642086,545121,666198,682928,666906,669743,657041,54.06,,,,,,,,52,4,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,105.0,0.0,0.016
325,FF,2023-08-26,96.5,2.83,5.96,"Stallings, Jacob",607732,678606,,ball,,,,,7,Jacob Stallings strikes out swinging.,R,R,L,MIA,WSH,B,,,0,2,2023,1.52,0.78,-0.77,1.63,,,542932.0,1,7,Bot,,,,,656180,,,-12.872595037673989,-139.7544901140218,-7.638666092866209,22.78279764012621,30.26900012415046,-20.339557439010854,3.2,1.57,,,,95.7,2062.0,6.0,716844,678606,656180,642086,545121,666198,682928,666906,669743,657041,54.52,,,,,,,,52,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,116.0,0.0,0.027
326,FF,2023-08-26,97.3,3.02,5.9,"Stallings, Jacob",607732,678606,,foul,,,,,1,Jacob Stallings strikes out swinging.,R,R,L,MIA,WSH,S,,,0,1,2023,1.24,1.0,-0.41,2.79,,,542932.0,1,7,Bot,,,,,656180,,,-11.894474093283948,-141.10952339287658,-4.985207145253455,19.424169041853435,34.443573554598466,-17.835546604928943,3.25,1.49,224.0,79.9,19.0,95.9,2190.0,5.8,716844,678606,656180,642086,545121,666198,682928,666906,669743,657041,54.68,,,,,,,,52,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,118.0,0.0,-0.062
327,FF,2023-08-26,96.3,2.82,5.95,"Stallings, Jacob",607732,678606,,called_strike,,,,,2,Jacob Stallings strikes out swinging.,R,R,L,MIA,WSH,S,,,0,0,2023,1.47,0.69,0.23,3.18,,,542932.0,1,7,Bot,,,,,656180,,,-10.09984060190631,-139.79014676187094,-3.24223956791852,21.607853311449404,34.3020543225725,-22.57896893880893,3.22,1.48,,,,95.0,2052.0,5.9,716844,678606,656180,642086,545121,666198,682928,666906,669743,657041,54.65,,,,,,,,52,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,117.0,0.0,-0.05
328,SI,2023-08-23,94.0,-1.38,5.08,"Stallings, Jacob",607732,607625,walk,ball,,,,,14,Jacob Stallings walks.,R,R,R,SD,MIA,B,,,3,2,2023,-1.51,0.68,1.14,1.33,621563.0,,,2,5,Top,,,,,596142,,,9.87557176735356,-136.37648849914737,-5.378223680883124,-21.1504778285648,34.402881886442124,-22.610170210752283,3.25,1.49,,,,93.4,2321.0,6.4,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.08,,,0.7,1.0,0.0,0.0,,34,6,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,219.0,-0.017,0.183
329,SI,2023-08-23,93.6,-1.4,5.15,"Stallings, Jacob",607732,607625,,called_strike,,,,,6,Jacob Stallings walks.,R,R,R,SD,MIA,S,,,3,1,2023,-1.13,0.88,0.63,2.3,621563.0,,,2,5,Top,,,,,596142,,,7.709033645812758,-136.08051169395992,-3.500112412409565,-15.78393325224341,32.97089828757773,-20.631581267572933,3.3,1.49,,,,92.9,2528.0,6.1,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.37,,,,,,,,34,5,Sinker,1,0,0,1,0,1,0,1,Strategic,Standard,216.0,0.0,-0.075
330,CU,2023-08-23,82.4,-1.36,5.41,"Stallings, Jacob",607732,607625,,ball,,,,,14,Jacob Stallings walks.,R,R,R,SD,MIA,B,,,2,1,2023,1.18,-1.47,0.49,1.36,621563.0,,,2,5,Top,,,,,596142,,,1.8956791481318715,-119.80884006314464,0.3251935127922398,10.726023273383849,28.425571167536983,-46.386611735811904,3.23,1.53,,,,80.9,3306.0,5.9,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.65,,,,,,,,34,4,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,49.0,0.0,0.063
331,SL,2023-08-23,87.9,-1.43,5.43,"Stallings, Jacob",607732,607625,,called_strike,,,,,6,Jacob Stallings walks.,R,R,R,SD,MIA,S,,,2,0,2023,0.55,0.43,0.64,2.19,,621563.0,,2,5,Top,,,,,596142,,,3.8193942180721674,-127.95003944837345,-2.553851577993356,5.14470281959527,29.355448322714462,-27.15619605338004,3.34,1.49,,,,86.8,2538.0,5.8,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.71,,,,,,,,34,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,143.0,-0.005,-0.061
332,SI,2023-08-23,93.8,-1.31,5.22,"Stallings, Jacob",607732,607625,,ball,,,,,14,Jacob Stallings walks.,R,R,R,SD,MIA,B,,,1,0,2023,-1.14,0.71,1.98,1.58,,621563.0,,2,5,Top,,,,,596142,,,10.994963704785516,-136.0475997409028,-5.180776662504041,-16.59287511676821,31.642266885644293,-22.347333468948754,3.32,1.49,,,,93.3,2508.0,6.3,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.22,,,,,,,,34,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,213.0,0.0,0.033
333,ST,2023-08-23,81.3,-1.46,5.49,"Stallings, Jacob",607732,607625,,ball,,,,,12,Jacob Stallings walks.,R,R,R,SD,MIA,B,,,0,0,2023,1.44,0.24,2.33,2.49,,621563.0,,2,5,Top,,,,,596142,,,5.717733417362116,-118.24751594507438,-0.461218353326663,12.109439440119202,25.57613767794249,-30.11075917828255,3.3,1.49,,,,80.5,2859.0,6.1,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.45,,,,,,,,34,1,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,64.0,0.0,0.023
334,FF,2023-08-23,91.2,-1.21,5.67,"Stallings, Jacob",607732,607625,field_out,hit_into_play,,,,,5,Jacob Stallings lines out sharply to left fielder Juan Soto.,R,R,R,SD,MIA,X,7.0,line_drive,0,0,2023,-0.53,1.24,-0.03,2.39,,,,0,3,Top,80.09,67.83,,,596142,,,4.0723022393267785,-132.817986909664,-5.045786904408646,-7.122762562194599,26.05676059392352,-16.537638102618775,3.26,1.49,343.0,101.5,18.0,90.6,2129.0,5.7,716883,607625,596142,643265,630105,673490,593428,665742,663757,665487,54.8,0.4,0.449,0.0,1.0,0.0,0.0,5.0,18,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,214.0,0.026,-0.238
335,FF,2023-08-19,93.6,-1.62,5.68,"Stallings, Jacob",607732,686752,strikeout,called_strike,,,,,14,Jacob Stallings called out on strikes.,R,R,R,LAD,MIA,S,2.0,,2,2,2023,-0.41,1.37,0.87,2.23,,650559.0,,2,4,Top,,,,,605131,,,7.377375470823297,-136.07574135721563,-6.268369858264018,-6.600908259408301,28.19348531181636,-13.95454275717537,3.32,1.58,,,,94.7,2289.0,6.9,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,53.64,,,0.0,1.0,0.0,0.0,,27,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Strategic,212.0,0.035,-0.242
336,SL,2023-08-19,86.4,-1.66,5.68,"Stallings, Jacob",607732,686752,,ball,,,,,12,Jacob Stallings called out on strikes.,R,R,R,LAD,MIA,B,,,1,2,2023,0.73,0.2,1.21,3.46,,650559.0,,2,4,Top,,,,,605131,,,5.382440803190681,-125.90291030280892,0.4631760277804972,6.803168225992617,23.067289789528463,-30.36018576505434,3.3,1.56,,,,87.3,2630.0,6.6,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,53.93,,,,,,,,27,4,Slider,0,1,1,0,1,0,1,0,Strategic,Strategic,126.0,0.0,0.017
337,FF,2023-08-19,93.0,-1.46,5.71,"Stallings, Jacob",607732,686752,,foul_tip,,,,,3,Jacob Stallings called out on strikes.,R,R,R,LAD,MIA,S,,,1,1,2023,-0.28,1.39,0.44,3.03,,650559.0,,2,4,Top,,,,,605131,,,5.537979985020042,-135.36833564564975,-4.228458719797144,-4.563726748965652,28.038017314070707,-14.274980928525414,3.23,1.48,,,,94.1,2268.0,6.8,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,53.68,,,,,,,,27,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,211.0,0.0,-0.071
338,SL,2023-08-19,84.8,-1.67,5.64,"Stallings, Jacob",607732,686752,,ball,,,,,12,Jacob Stallings called out on strikes.,R,R,R,LAD,MIA,B,,,0,1,2023,0.76,0.43,0.23,3.75,,650559.0,,2,4,Top,,,,,605131,,,2.9551162475377626,-123.61466710965642,0.9886278385765376,7.342836790703291,22.661296201490604,-28.12820396818553,3.25,1.53,,,,85.7,2584.0,6.6,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,53.89,,,,,,,,27,2,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,134.0,0.0,0.022
339,SL,2023-08-19,86.2,-1.64,5.79,"Stallings, Jacob",607732,686752,,called_strike,,,,,3,Jacob Stallings called out on strikes.,R,R,R,LAD,MIA,S,,,0,0,2023,0.7,0.42,0.29,3.16,,650559.0,,2,4,Top,,,,,605131,,,3.197684658842567,-125.62704236485344,-0.9671351888773626,6.967177063261602,21.559570687730364,-27.686540941562384,3.32,1.64,,,,87.3,2581.0,6.6,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,53.93,,,,,,,,27,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,141.0,0.0,-0.051
340,SL,2023-08-19,89.1,-1.52,5.88,"Stallings, Jacob",607732,686752,field_out,hit_into_play,,,,,14,"Jacob Stallings grounds out, pitcher Ryan Pepiot to first baseman Freddie Freeman.",R,R,R,LAD,MIA,X,1.0,ground_ball,0,2,2023,0.61,0.49,1.02,1.85,,,,2,2,Top,135.3,190.53,,,605131,,,4.986556819905377,-129.79776769714252,-5.013845145611048,6.069842318817708,22.491562951432872,-25.911305750910223,3.23,1.48,2.0,65.8,-42.0,90.0,2634.0,6.4,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,54.13,0.14,0.126,0.0,1.0,0.0,0.0,2.0,11,3,Slider,0,0,0,0,0,0,0,0,Strategic,Strategic,159.0,0.01,-0.065
341,FF,2023-08-19,93.8,-1.36,5.88,"Stallings, Jacob",607732,686752,,foul_tip,,,,,11,"Jacob Stallings grounds out, pitcher Ryan Pepiot to first baseman Freddie Freeman.",R,R,R,LAD,MIA,S,,,0,1,2023,-0.56,1.52,-0.14,3.64,,,,2,2,Top,,,,,605131,,,4.431428102948572,-136.61142270254862,-3.506345516597371,-7.944499513603529,29.248930046737733,-12.501796602072163,3.23,1.48,,,,95.0,2342.0,6.9,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,53.65,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,209.0,0.0,-0.023
342,SL,2023-08-19,89.5,-1.61,5.94,"Stallings, Jacob",607732,686752,,swinging_strike,,,,,6,"Jacob Stallings grounds out, pitcher Ryan Pepiot to first baseman Freddie Freeman.",R,R,R,LAD,MIA,S,,,0,0,2023,0.47,0.81,0.63,2.3,,,,2,2,Top,,,,,605131,,,4.5680022184852085,-130.35143191836147,-4.772028439428991,4.541592513997106,24.447253927249765,-22.179756120137903,3.29,1.62,,,,90.2,2494.0,6.4,716909,686752,605131,518692,605141,571970,571771,621035,681546,444482,54.07,,,,,,,,11,1,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,179.0,0.0,-0.017
343,SI,2023-08-19,88.4,2.83,5.7,"Stallings, Jacob",607732,642232,field_out,hit_into_play,,,,,11,Jacob Stallings flies out to left fielder Chris Taylor.,R,R,L,LAD,MIA,X,7.0,fly_ball,1,2,2023,0.9,0.75,-0.85,3.11,,,,1,7,Top,53.11,75.51,,,605131,,,-10.832887597288114,-128.3906533724049,-1.79361546775875,12.15153204665646,25.036152355356244,-23.705802187214974,3.23,1.48,353.0,91.5,27.0,88.5,1833.0,6.3,716909,642232,605131,518692,605141,571970,571771,621035,681546,444482,54.18,0.077,0.091,0.0,1.0,0.0,0.0,3.0,46,4,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,121.0,0.018,-0.119
344,CH,2023-08-19,79.3,3.12,5.36,"Stallings, Jacob",607732,642232,,ball,,,,,14,Jacob Stallings flies out to left fielder Chris Taylor.,R,R,L,LAD,MIA,B,,,0,2,2023,1.1,0.63,1.22,1.9,,,,1,7,Top,,,,,605131,,,-6.233945904600086,-115.46494014575092,-2.025734084222162,11.018506117120545,20.081093759907443,-26.305154124317696,3.23,1.51,,,,79.8,2019.0,6.4,716909,642232,605131,518692,605141,571970,571771,621035,681546,444482,54.08,,,,,,,,46,3,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,95.0,0.0,0.012
345,SI,2023-08-19,88.0,2.84,5.77,"Stallings, Jacob",607732,642232,,foul,,,,,4,Jacob Stallings flies out to left fielder Chris Taylor.,R,R,L,LAD,MIA,S,,,0,1,2023,0.89,0.91,-0.49,2.51,,,,1,7,Top,,,,,605131,,,-9.8818136028732,-127.76240016660977,-3.661047296397805,11.809402576015506,25.9357453255693,-21.58525076837016,3.23,1.48,165.0,73.0,20.0,87.8,1841.0,6.3,716909,642232,605131,518692,605141,571970,571771,621035,681546,444482,54.24,,,,,,,,46,2,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,122.0,0.0,-0.036
346,SI,2023-08-19,87.1,2.86,5.79,"Stallings, Jacob",607732,642232,,called_strike,,,,,11,Jacob Stallings flies out to left fielder Chris Taylor.,R,R,L,LAD,MIA,S,,,0,0,2023,0.97,0.9,-0.11,3.65,,,,1,7,Top,,,,,605131,,,-9.145180432128042,-126.55233289391867,-0.7814224799466457,12.299974908303142,25.215380444360655,-22.577631389219903,3.43,1.64,,,,87.2,1756.0,6.4,716909,642232,605131,518692,605141,571970,571771,621035,681546,444482,54.14,,,,,,,,46,1,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,122.0,0.0,-0.026
347,FF,2023-08-18,93.2,-0.95,6.07,"Stallings, Jacob",607732,664062,home_run,hit_into_play,,,,,2,Jacob Stallings homers (2) on a fly ball to center field.   Jesus Sanchez scores.,R,R,R,LAD,MIA,X,,fly_ball,3,2,2023,-0.86,1.38,0.08,3.3,,,660821.0,2,3,Top,117.12,31.25,,,669257,,,4.509398841027265,-135.7234075728733,-4.391061444342068,-11.621425483220191,28.25262109403741,-14.389890690832546,3.22,1.47,415.0,105.2,23.0,93.1,2280.0,6.1,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.43,0.857,1.508,2.0,1.0,0.0,3.0,6.0,26,6,4-Seam Fastball,1,5,5,1,7,1,7,1,Strategic,Standard,223.0,-0.081,1.849
348,FF,2023-08-18,92.7,-0.96,6.08,"Stallings, Jacob",607732,664062,,foul,,,,,2,Jacob Stallings homers (2) on a fly ball to center field.   Jesus Sanchez scores.,R,R,R,LAD,MIA,S,,,3,1,2023,-0.97,1.37,0.25,2.7,,,660821.0,2,3,Top,,,,,669257,,,5.158384133661304,-134.8370619766643,-5.817806067816386,-12.966149736319007,29.09680936572984,-14.349692883353752,3.22,1.47,255.0,83.3,47.0,92.0,2406.0,5.9,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.64,,,,,,,,26,5,4-Seam Fastball,1,5,5,1,5,1,5,1,Strategic,Standard,223.0,0.0,-0.079
349,FF,2023-08-18,92.0,-1.08,6.07,"Stallings, Jacob",607732,664062,,called_strike,,,,,1,Jacob Stallings homers (2) on a fly ball to center field.   Jesus Sanchez scores.,R,R,R,LAD,MIA,S,,,3,0,2023,-1.07,1.18,-0.75,3.2,,,660821.0,2,3,Top,,,,,669257,,,3.128044564975315,-134.01661841842392,-4.001163274955332,-13.534504730857003,28.795293430827435,-17.339486184620604,3.26,1.49,,,,91.5,2284.0,5.9,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.56,,,,,,,,26,4,4-Seam Fastball,1,5,5,1,5,1,5,1,Strategic,Standard,224.0,0.0,-0.049
350,FF,2023-08-18,92.7,-1.02,6.04,"Stallings, Jacob",607732,664062,,ball,,,,,14,Jacob Stallings homers (2) on a fly ball to center field.   Jesus Sanchez scores.,R,R,R,LAD,MIA,B,,,2,0,2023,-1.06,1.15,0.69,1.3,,,660821.0,2,3,Top,,,,,669257,,,6.624665872208985,-134.63795071256266,-8.790297709124403,-14.26718960708262,27.84655162006761,-16.458673335459864,3.39,1.66,,,,92.1,2265.0,6.0,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.54,,,,,,,,26,3,4-Seam Fastball,1,5,5,1,5,1,5,1,Strategic,Standard,224.0,0.0,0.088
351,FF,2023-08-18,92.4,-0.81,6.15,"Stallings, Jacob",607732,664062,,ball,,,,,14,Jacob Stallings homers (2) on a fly ball to center field.   Jesus Sanchez scores.,R,R,R,LAD,MIA,B,,,1,0,2023,-0.94,1.31,0.87,1.42,,,660821.0,2,3,Top,,,,,669257,,,6.267755323916739,-134.27817425086698,-9.059092916755056,-12.71584540919434,28.33184099357152,-14.535799100243764,3.31,1.32,,,,92.0,2320.0,6.0,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.46,,,,,,,,26,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Strategic,Standard,215.0,0.0,0.031
352,FF,2023-08-18,92.0,-0.86,6.17,"Stallings, Jacob",607732,664062,,ball,,,,,14,Jacob Stallings homers (2) on a fly ball to center field.   Jesus Sanchez scores.,R,R,R,LAD,MIA,B,,,0,0,2023,-0.98,1.29,1.24,2.05,,,660821.0,2,3,Top,,,,,669257,,,7.4235816889350525,-133.71406510099845,-7.422251217839792,-13.374477076556332,27.595510449479622,-15.206954891303589,3.7,1.71,,,,91.9,2306.0,6.2,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.29,,,,,,,,26,1,4-Seam Fastball,1,5,5,1,5,1,5,1,Strategic,Standard,218.0,0.0,0.025
353,SL,2023-08-18,86.2,-0.98,6.11,"Stallings, Jacob",607732,664062,field_out,hit_into_play,,,,,12,Jacob Stallings flies out to right fielder Jason Heyward.,R,R,R,LAD,MIA,X,9.0,fly_ball,1,1,2023,0.39,0.52,1.12,2.35,,,,1,2,Top,186.65,105.59,,,669257,,,4.165337682182546,-125.451086241541,-3.7600732945872775,3.3401576507233197,24.501783847889325,-26.142177216517243,3.22,1.47,276.0,81.1,35.0,86.0,2538.0,6.1,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.41,0.031,0.035,0.0,1.0,0.0,0.0,3.0,14,3,Slider,1,1,1,1,1,1,1,1,Strategic,Standard,174.0,0.017,-0.162
354,FF,2023-08-18,93.7,-0.9,6.2,"Stallings, Jacob",607732,664062,,ball,,,,,12,Jacob Stallings flies out to right fielder Jason Heyward.,R,R,R,LAD,MIA,B,,,0,1,2023,-0.82,1.43,0.95,3.46,,,,1,2,Top,,,,,669257,,,6.579193448740279,-136.24459031369653,-4.477635202482396,-11.705780006407648,31.070492565825425,-13.615990014962671,3.2,1.27,,,,93.2,2243.0,6.1,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.4,,,,,,,,14,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,221.0,0.0,0.019
355,FF,2023-08-18,92.6,-0.89,6.15,"Stallings, Jacob",607732,664062,,called_strike,,,,,12,Jacob Stallings flies out to right fielder Jason Heyward.,R,R,R,LAD,MIA,S,,,0,0,2023,-0.87,1.41,0.97,2.51,,,,1,2,Top,,,,,669257,,,6.623325048427458,-134.64136710235485,-6.555895475314024,-12.000890945023936,29.9760801320711,-13.72850157471148,3.41,1.56,,,,92.3,2247.0,6.2,716946,664062,669257,518692,605141,571970,500743,444482,681546,518792,54.27,,,,,,,,14,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,221.0,0.0,-0.026
356,SI,2023-08-18,93.9,2.26,4.8,"Stallings, Jacob",607732,624647,field_out,hit_into_play,,,,,5,Jacob Stallings flies out to right fielder David Peralta.,R,R,L,LAD,MIA,X,9.0,fly_ball,1,1,2023,1.51,0.31,-0.23,2.44,,,,1,7,Top,200.28,116.08,,,669257,,,-9.762584450201969,-136.47308091521546,-1.0735991860537588,20.961815263652205,29.40915899251506,-28.313967619466204,3.22,1.47,275.0,88.6,48.0,93.9,2111.0,6.3,716946,624647,669257,571771,642708,571970,500743,621035,681546,444482,54.22,0.006,0.007,0.0,1.0,0.0,0.0,3.0,60,3,Sinker,3,11,11,3,11,3,11,3,Infield shade,Standard,116.0,0.0,-0.162
357,SI,2023-08-18,93.8,2.37,4.89,"Stallings, Jacob",607732,624647,,foul,,,,,5,Jacob Stallings flies out to right fielder David Peralta.,R,R,L,LAD,MIA,S,,,1,0,2023,1.5,0.28,0.15,2.3,,,,1,7,Top,,,,,669257,,,-8.983326956734254,-136.34171152773902,-1.5958754075510782,20.628206901231227,28.77838706569716,-28.51154799575864,3.22,1.47,270.0,85.5,28.0,93.6,2239.0,6.1,716946,624647,669257,571771,642708,571970,500743,621035,681546,444482,54.38,,,,,,,,60,2,Sinker,3,11,11,3,11,3,11,3,Infield shade,Standard,117.0,0.0,-0.031
