,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
20,FC,2023-09-30,84.7,1.05,6.18,"Tovar, Ezequiel",678662,572971,,foul,,,,,2,Ezequiel Tovar strikes out swinging.,R,R,L,COL,MIN,S,,,1,1,2023,-0.46,0.59,-0.12,3.04,660707.0,656248.0,,0,8,Bot,,,,,543877,,,-1.8157498095948852,-123.59121977400928,-2.3238928958174547,-4.5102280666424575,18.94463218544453,-25.86982962322112,3.08,1.46,174.0,73.2,19.0,84.9,2277.0,5.8,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.74,,,,,,,,76,3,Cutter,4,14,4,14,14,4,4,14,Standard,Standard,168.0,0.0,-0.136
21,FC,2023-09-30,83.4,1.12,6.15,"Tovar, Ezequiel",678662,572971,,called_strike,,,,,12,Ezequiel Tovar strikes out swinging.,R,R,L,COL,MIN,S,,,1,0,2023,-0.46,0.54,0.11,3.62,660707.0,656248.0,,0,8,Bot,,,,,543877,,,-1.4092296924435277,-121.71375173955629,-0.6218374221449279,-4.399155859498312,18.781464310663512,-26.76540783989716,3.39,1.61,,,,83.6,2257.0,5.8,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.68,,,,,,,,76,2,Cutter,4,14,4,14,14,4,4,14,Standard,Standard,201.0,0.0,-0.074
22,FC,2023-09-30,84.8,1.06,6.19,"Tovar, Ezequiel",678662,572971,,ball,,,,,11,Ezequiel Tovar strikes out swinging.,R,R,L,COL,MIN,B,,,0,0,2023,-0.4,0.69,-0.45,4.15,660707.0,656248.0,,0,8,Bot,,,,,543877,,,-2.7118181696226364,-123.62039084739791,0.0422187817230723,-3.71414507080994,20.303233366020297,-25.15881727226073,3.36,1.6,,,,84.7,2246.0,5.7,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.77,,,,,,,,76,1,Cutter,4,14,4,14,14,4,4,14,Standard,Standard,181.0,0.0,0.054
23,CU,2023-09-30,80.6,-2.72,6.18,"Tovar, Ezequiel",678662,663978,field_out,hit_into_play,,,,,2,Ezequiel Tovar lines out to center fielder Michael A.   Taylor.,R,R,R,COL,MIN,X,8.0,line_drive,2,2,2023,0.29,-0.94,0.01,2.59,,553869.0,,2,2,Bot,126.72,89.4,,,543877,,,5.561308828590002,-117.36928021712744,0.3896853012079215,1.745243920331273,19.47868941373473,-41.190312126824935,3.08,1.46,301.0,85.0,23.0,81.4,2082.0,6.5,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.98,0.277,0.268,0.0,1.0,0.0,0.0,3.0,17,8,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,34.0,-0.035,-0.244
24,CH,2023-09-30,85.7,-3.08,5.94,"Tovar, Ezequiel",678662,663978,,foul,,,,,8,Ezequiel Tovar lines out to center fielder Michael A.   Taylor.,R,R,R,COL,MIN,S,,,2,2,2023,-1.07,0.26,-0.15,1.65,,553869.0,,2,2,Bot,,,,,543877,,,9.198930247671072,-124.54581340613242,-4.515239180888882,-12.881322421064407,21.58681569149686,-28.82855570792551,3.08,1.46,204.0,77.4,58.0,87.2,2089.0,7.0,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.48,,,,,,,,17,7,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,251.0,0.0,0.0
25,CH,2023-09-30,86.3,-2.93,6.04,"Tovar, Ezequiel",678662,663978,,foul,,,,,2,Ezequiel Tovar lines out to center fielder Michael A.   Taylor.,R,R,R,COL,MIN,S,,,2,2,2023,-1.13,0.33,0.08,2.59,,553869.0,,2,2,Bot,,,,,543877,,,9.587306350909046,-125.51510843414248,-2.7548613819844374,-13.745512987893514,20.73629640934499,-28.3609063429678,3.08,1.46,204.0,70.3,43.0,88.0,2012.0,7.0,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.54,,,,,,,,17,6,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,249.0,0.0,0.0
26,FF,2023-09-30,96.3,-2.48,6.24,"Tovar, Ezequiel",678662,663978,,ball,,,,,11,Ezequiel Tovar lines out to center fielder Michael A.   Taylor.,R,R,R,COL,MIN,B,,,1,2,2023,-0.82,1.05,-0.55,4.12,,553869.0,,2,2,Bot,,,,,543877,,,7.048380184346223,-140.21586448632704,-2.568137203880444,-12.232281730159515,26.184823067320245,-17.778080685094086,2.9,1.34,,,,98.1,2285.0,6.9,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.64,,,,,,,,17,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,222.0,0.0,0.017
27,FF,2023-09-30,97.1,-2.41,6.21,"Tovar, Ezequiel",678662,663978,,foul,,,,,2,Ezequiel Tovar lines out to center fielder Michael A.   Taylor.,R,R,R,COL,MIN,S,,,1,2,2023,-0.79,1.11,-0.19,2.86,,553869.0,,2,2,Bot,,,,,543877,,,7.829824773912999,-141.25878879606014,-6.104728717071326,-12.20982693713914,27.39222748110297,-16.044990873765283,3.08,1.46,259.0,78.8,40.0,98.7,2282.0,6.9,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.62,,,,,,,,17,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,215.0,0.0,0.0
28,CH,2023-09-30,87.0,-2.94,5.93,"Tovar, Ezequiel",678662,663978,,ball,,,,,14,Ezequiel Tovar lines out to center fielder Michael A.   Taylor.,R,R,R,COL,MIN,B,,,0,2,2023,-1.07,0.19,0.74,-0.56,,,553869.0,2,2,Bot,,,,,543877,,,11.03810489624464,-125.9873160894738,-9.837097903638517,-13.479171441640233,22.558326988416415,-28.406760338368606,2.91,1.4,,,,87.6,2071.0,6.7,716368,663978,543877,666135,666397,456781,650489,670242,572191,596146,53.84,,,,,,,,17,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,245.0,0.01,0.017
29,CH,2023-09-30,91.1,-0.76,5.59,"Tovar, Ezequiel",678662,643377,strikeout,swinging_strike,,,,,13,Ezequiel Tovar strikes out swinging.,R,R,R,COL,MIN,S,2.0,,0,2,2023,-1.14,0.74,-0.08,1.03,,,553869.0,0,5,Bot,,,,,543877,,,4.135975835326356,-132.63941919615652,-7.252830105948249,-14.304863998609594,23.95324695448829,-22.17122244840323,3.08,1.46,,,,91.8,2107.0,6.3,716368,643377,543877,666135,666397,456781,650489,670242,572191,596146,54.17,,,0.0,1.0,0.0,0.0,,40,3,Changeup,0,6,0,6,6,0,0,6,Standard,Standard,226.0,-0.014,-0.234
